No,GH Project,Link SO,Snippet ID,Dataset Status,Before Dataset Path,After Dataset Path,Stack Overflow Java File Path,Stack Overflow Method Name,Stack Overflow Start Line,Stack Overflow End Line,Final Manual Validation,Recommendation Type
141,openjdk-mirror,https://stackoverflow.com/questions/13462440,so_13462440_block_6,ELIGIBLE,dataset/before/so_13462440_block_6.java,dataset/after/so_13462440_block_6.java,13462440/13462440_6_32050882.java,init,30,44,Agress Yes,Improving Code
142,openjdk-mirror,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
143,openjdk-mirror,https://stackoverflow.com/questions/29866762,so_29866762_block_2,ELIGIBLE,dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,29866762/29866762_2_89013107.java,method,1,40,Agress Yes,Improving Code
144,openjdk-mirror,https://stackoverflow.com/questions/29866762,so_29866762_block_2,ELIGIBLE,dataset/before/so_29866762_block_2.java,dataset/after/so_29866762_block_2.java,29866762/29866762_2_89013107.java,method,1,40,Agree No,""
145,openjdk-mirror,https://stackoverflow.com/questions/3870210,so_3870210_block_4,ELIGIBLE,dataset/before/so_3870210_block_4.java,dataset/after/so_3870210_block_4.java,3870210/3870210_4_recent.java,method,1,29,Agress Yes,Improving Code
146,openjdk-mirror,https://stackoverflow.com/questions/16799135,so_16799135_block_10,ELIGIBLE,dataset/before/so_16799135_block_10.java,dataset/after/so_16799135_block_10.java,16799135/16799135_10_41317480.java,method,1,23,Agree No,""
147,openjdk-mirror,https://stackoverflow.com/questions/45774144,so_45774144_block_4,ELIGIBLE,dataset/before/so_45774144_block_4.java,dataset/after/so_45774144_block_4.java,45774144/45774144_4_recent.java,method,1,21,Agree No,""
148,openjdk-mirror,https://stackoverflow.com/questions/54119640,so_54119640_block_4,ELIGIBLE,dataset/before/so_54119640_block_4.java,dataset/after/so_54119640_block_4.java,54119640/54119640_4_189259651.java,mouseClicked,10,26,Agress Yes,Improving Code
149,openjdk-mirror,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
150,openjdk-mirror,https://stackoverflow.com/questions/6702420,so_6702420_block_2,ELIGIBLE,dataset/before/so_6702420_block_2.java,dataset/after/so_6702420_block_2.java,6702420/6702420_2_89518975.java,main,9,18,Agree No,""
151,openjdk-mirror,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
152,openjdk-mirror,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
153,openjdk-mirror,https://stackoverflow.com/questions/58993471,so_58993471_block_2,ELIGIBLE,dataset/before/so_58993471_block_2.java,dataset/after/so_58993471_block_2.java,58993471/58993471_2_recent.java,method,1,363,Agree No,""
154,openjdk-mirror,https://stackoverflow.com/questions/58617321,so_58617321_block_2,ELIGIBLE,dataset/before/so_58617321_block_2.java,dataset/after/so_58617321_block_2.java,58617321/58617321_2_recent.java,method,1,17,Agress Yes,Improving Code
679,openliberty,https://stackoverflow.com/questions/44379671,so_44379671_block_6,ELIGIBLE,dataset/before/so_44379671_block_6.java,dataset/after/so_44379671_block_6.java,44379671/44379671_6_recent.java,method,1,15,Agree No,""
680,openliberty,https://stackoverflow.com/questions/40317313,so_40317313_block_6,ELIGIBLE,dataset/before/so_40317313_block_6.java,dataset/after/so_40317313_block_6.java,40317313/40317313_6_130395681.java,apply,15,27,Agree No,""
681,openliberty,https://stackoverflow.com/questions/40317313,so_40317313_block_6,ELIGIBLE,dataset/before/so_40317313_block_6.java,dataset/after/so_40317313_block_6.java,40317313/40317313_6_130395681.java,apply,15,27,Agress Yes,Improving Code
737,openpnp,https://stackoverflow.com/questions/4429257,so_4429257_block_2,ELIGIBLE,dataset/before/so_4429257_block_2.java,dataset/after/so_4429257_block_2.java,4429257/4429257_2_9347476.java,newBundle,2,32,Agree No,""
721,opensearch-project,https://stackoverflow.com/questions/33561612,so_33561612_block_2,ELIGIBLE,dataset/before/so_33561612_block_2.java,dataset/after/so_33561612_block_2.java,33561612/33561612_2_recent.java,method,1,33,Agress Yes,Improving Code
327,orcid,https://stackoverflow.com/questions/4429257,so_4429257_block_2,ELIGIBLE,dataset/before/so_4429257_block_2.java,dataset/after/so_4429257_block_2.java,4429257/4429257_2_9347476.java,newBundle,2,32,Agree No,""
537,osgi,https://stackoverflow.com/questions/19689932,so_19689932_block_6,ELIGIBLE,dataset/before/so_19689932_block_6.java,dataset/after/so_19689932_block_6.java,19689932/19689932_6_147013208.java,method,1,16,Agree No,""
538,osgi,https://stackoverflow.com/questions/2325407,so_2325407_block_2,ELIGIBLE,dataset/before/so_2325407_block_2.java,dataset/after/so_2325407_block_2.java,2325407/2325407_2_recent.java,method,1,12,Agress Yes,Bug Fixing
113,overturetool,https://stackoverflow.com/questions/25985720,so_25985720_block_14,ELIGIBLE,dataset/before/so_25985720_block_14.java,dataset/after/so_25985720_block_14.java,25985720/25985720_14_recent.java,method,1,21,Agress Yes,Improving Code
114,overturetool,https://stackoverflow.com/questions/25985720,so_25985720_block_14,ELIGIBLE,dataset/before/so_25985720_block_14.java,dataset/after/so_25985720_block_14.java,25985720/25985720_14_recent.java,method,1,21,Agress Yes,Improving Code
539,owasp,https://stackoverflow.com/questions/52144662,so_52144662_block_2,ELIGIBLE,dataset/before/so_52144662_block_2.java,dataset/after/so_52144662_block_2.java,52144662/52144662_2_181397043.java,method,1,97,Agress Yes,Improving Code
651,p2abcengine,https://stackoverflow.com/questions/9293885,so_9293885_block_2,ELIGIBLE,dataset/before/so_9293885_block_2.java,dataset/after/so_9293885_block_2.java,9293885/9293885_2_recent.java,method,1,18,Agress Yes,Improving Code
410,pamguard,https://stackoverflow.com/questions/28137956,so_28137956_block_4,ELIGIBLE,dataset/before/so_28137956_block_4.java,dataset/after/so_28137956_block_4.java,28137956/28137956_4_recent.java,method,1,79,Agree No,""
411,pamguard,https://stackoverflow.com/questions/17627497,so_17627497_block_2,ELIGIBLE,dataset/before/so_17627497_block_2.java,dataset/after/so_17627497_block_2.java,17627497/17627497_2_recent.java,method,1,14,Agree No,""
749,pebbletemplates,https://stackoverflow.com/questions/4429257,so_4429257_block_2,ELIGIBLE,dataset/before/so_4429257_block_2.java,dataset/after/so_4429257_block_2.java,4429257/4429257_2_9347476.java,newBundle,2,32,Agree No,""
130,peergos,https://stackoverflow.com/questions/56815,so_56815_block_2,ELIGIBLE,dataset/before/so_56815_block_2.java,dataset/after/so_56815_block_2.java,56815/56815_2_recent.java,method,1,15,Agress Yes,Improving Code
233,penguinsquad,https://stackoverflow.com/questions/53110509,so_53110509_block_2,ELIGIBLE,dataset/before/so_53110509_block_2.java,dataset/after/so_53110509_block_2.java,53110509/53110509_2_185004841.java,method,1,10,Agress Yes,Improving Code
207,pentaho,https://stackoverflow.com/questions/30316055,so_30316055_block_2,ELIGIBLE,dataset/before/so_30316055_block_2.java,dataset/after/so_30316055_block_2.java,30316055/30316055_2_recent.java,method,1,42,Agree No,""
18,pgmdev,https://stackoverflow.com/questions/4429257,so_4429257_block_2,ELIGIBLE,dataset/before/so_4429257_block_2.java,dataset/after/so_4429257_block_2.java,4429257/4429257_2_9347476.java,newBundle,2,32,Agress Yes,Bug Fixing
587,phoenixctms,https://stackoverflow.com/questions/50241292,so_50241292_block_2,ELIGIBLE,dataset/before/so_50241292_block_2.java,dataset/after/so_50241292_block_2.java,50241292/50241292_2_173099365.java,filter,2,14,Agree No,""
502,pig-mesh,https://stackoverflow.com/questions/58370217,so_58370217_block_2,ELIGIBLE,dataset/before/so_58370217_block_2.java,dataset/after/so_58370217_block_2.java,58370217/58370217_2_recent.java,method,1,45,Agress Yes,Improving Code
417,pippokill,https://stackoverflow.com/questions/1520212,so_1520212_block_2,ELIGIBLE,dataset/before/so_1520212_block_2.java,dataset/after/so_1520212_block_2.java,1520212/1520212_2_recent.java,shuffleArray,19,31,Agree No,""
202,piwigo,https://stackoverflow.com/questions/52144662,so_52144662_block_2,ELIGIBLE,dataset/before/so_52144662_block_2.java,dataset/after/so_52144662_block_2.java,52144662/52144662_2_181397043.java,method,1,97,Agress Yes,Improving Code
241,pixelmaid,https://stackoverflow.com/questions/54704257,so_54704257_block_2,ELIGIBLE,dataset/before/so_54704257_block_2.java,dataset/after/so_54704257_block_2.java,54704257/54704257_2_recent.java,method,1,12,Agree No,""
32,pkainulainen,https://stackoverflow.com/questions/52148106,so_52148106_block_4,ELIGIBLE,dataset/before/so_52148106_block_4.java,dataset/after/so_52148106_block_4.java,52148106/52148106_4_181012547.java,method,1,13,Agress Yes,Improving Code
33,pkainulainen,https://stackoverflow.com/questions/52148106,so_52148106_block_4,ELIGIBLE,dataset/before/so_52148106_block_4.java,dataset/after/so_52148106_block_4.java,52148106/52148106_4_181012547.java,method,1,13,Agress Yes,Improving Code
34,pkainulainen,https://stackoverflow.com/questions/52148106,so_52148106_block_4,ELIGIBLE,dataset/before/so_52148106_block_4.java,dataset/after/so_52148106_block_4.java,52148106/52148106_4_181012547.java,method,1,13,Agress Yes,Improving Code
35,pkainulainen,https://stackoverflow.com/questions/52148106,so_52148106_block_4,ELIGIBLE,dataset/before/so_52148106_block_4.java,dataset/after/so_52148106_block_4.java,52148106/52148106_4_181012547.java,method,1,13,Agress Yes,Improving Code
36,pkainulainen,https://stackoverflow.com/questions/52148106,so_52148106_block_4,ELIGIBLE,dataset/before/so_52148106_block_4.java,dataset/after/so_52148106_block_4.java,52148106/52148106_4_181012547.java,method,1,13,Agress Yes,Improving Code
37,pkainulainen,https://stackoverflow.com/questions/52148106,so_52148106_block_4,ELIGIBLE,dataset/before/so_52148106_block_4.java,dataset/after/so_52148106_block_4.java,52148106/52148106_4_181012547.java,method,1,13,Agress Yes,Improving Code
38,pkainulainen,https://stackoverflow.com/questions/52148106,so_52148106_block_4,ELIGIBLE,dataset/before/so_52148106_block_4.java,dataset/after/so_52148106_block_4.java,52148106/52148106_4_181012547.java,method,1,13,Agress Yes,Improving Code
503,playframework,https://stackoverflow.com/questions/46887834,so_46887834_block_2,ELIGIBLE,dataset/before/so_46887834_block_2.java,dataset/after/so_46887834_block_2.java,46887834/46887834_2_recent.java,method,1,14,Agress Yes,Bug Fixing
571,plutext,https://stackoverflow.com/questions/9293885,so_9293885_block_2,ELIGIBLE,dataset/before/so_9293885_block_2.java,dataset/after/so_9293885_block_2.java,9293885/9293885_2_recent.java,method,1,18,Agress Yes,Improving Code
155,pokefenn,https://stackoverflow.com/questions/63631995,so_63631995_block_6,ELIGIBLE,dataset/before/so_63631995_block_6.java,dataset/after/so_63631995_block_6.java,63631995/63631995_6_recent.java,method,1,110,Agree No,""
96,polypheny,https://stackoverflow.com/questions/34511731,so_34511731_block_2,ELIGIBLE,dataset/before/so_34511731_block_2.java,dataset/after/so_34511731_block_2.java,34511731/34511731_2_recent.java,read,2,14,Agree No,""
403,polystat,https://stackoverflow.com/questions/5061920,so_5061920_block_1,EXCLUDED,"","",5061920/5061920_1_recent.java,method,1,11,Agress Yes,Improving Code
404,polystat,https://stackoverflow.com/questions/5061920,so_5061920_block_1,EXCLUDED,"","",5061920/5061920_1_recent.java,method,1,11,Agress Yes,Improving Code
550,powernukkitx,https://stackoverflow.com/questions/57997601,so_57997601_block_2,ELIGIBLE,dataset/before/so_57997601_block_2.java,dataset/after/so_57997601_block_2.java,57997601/57997601_2_recent.java,method,1,22,Agree No,""
187,processing,https://stackoverflow.com/questions/60929154,so_60929154_block_2,ELIGIBLE,dataset/before/so_60929154_block_2.java,dataset/after/so_60929154_block_2.java,60929154/60929154_2_218030952.java,createSuggestionList,48,66,Agree No,""
188,processing,https://stackoverflow.com/questions/58346204,so_58346204_block_2,ELIGIBLE,dataset/before/so_58346204_block_2.java,dataset/after/so_58346204_block_2.java,58346204/58346204_2_recent.java,method,1,103,Agress Yes,Improving Code
189,processing,https://stackoverflow.com/questions/7607044,so_7607044_block_2,ELIGIBLE,dataset/before/so_7607044_block_2.java,dataset/after/so_7607044_block_2.java,7607044/7607044_2_recent.java,getTableCellEditorComponent,11,57,Agree No,""
190,processing,https://stackoverflow.com/questions/60929154,so_60929154_block_2,ELIGIBLE,dataset/before/so_60929154_block_2.java,dataset/after/so_60929154_block_2.java,60929154/60929154_2_218030952.java,createSuggestionList,48,66,Agree No,""
229,projectbuendia,https://stackoverflow.com/questions/19876516,so_19876516_block_2,ELIGIBLE,dataset/before/so_19876516_block_2.java,dataset/after/so_19876516_block_2.java,19876516/19876516_2_recent.java,method,1,33,Agree No,""
230,projectbuendia,https://stackoverflow.com/questions/55003173,so_55003173_block_2,ELIGIBLE,dataset/before/so_55003173_block_2.java,dataset/after/so_55003173_block_2.java,55003173/55003173_2_recent.java,method,1,12,Agress Yes,Bug Fixing
528,prometheus,https://stackoverflow.com/questions/18454342,so_18454342_block_2,ELIGIBLE,dataset/before/so_18454342_block_2.java,dataset/after/so_18454342_block_2.java,18454342/18454342_2_recent.java,method,1,29,Agree No,""
224,proofpoint,https://stackoverflow.com/questions/30316055,so_30316055_block_2,ELIGIBLE,dataset/before/so_30316055_block_2.java,dataset/after/so_30316055_block_2.java,30316055/30316055_2_recent.java,method,1,42,Agree No,""
212,punchthrough,https://stackoverflow.com/questions/60266789,so_60266789_block_2,ELIGIBLE,dataset/before/so_60266789_block_2.java,dataset/after/so_60266789_block_2.java,60266789/60266789_2_recent.java,method,1,13,Agress Yes,Bug Fixing
718,puniverse,https://stackoverflow.com/questions/54298032,so_54298032_block_2,ELIGIBLE,dataset/before/so_54298032_block_2.java,dataset/after/so_54298032_block_2.java,54298032/54298032_2_recent.java,copy,58,72,Agress Yes,Improving Code
616,pylersm,https://stackoverflow.com/questions/9293885,so_9293885_block_2,ELIGIBLE,dataset/before/so_9293885_block_2.java,dataset/after/so_9293885_block_2.java,9293885/9293885_2_recent.java,method,1,18,Agress Yes,Improving Code
487,qalingo,https://stackoverflow.com/questions/5079864,so_5079864_block_2,ELIGIBLE,dataset/before/so_5079864_block_2.java,dataset/after/so_5079864_block_2.java,5079864/5079864_2_136918794.java,method,1,13,Agree No,""
776,qiurunze123,https://stackoverflow.com/questions/55986044,so_55986044_block_2,ELIGIBLE,dataset/before/so_55986044_block_2.java,dataset/after/so_55986044_block_2.java,55986044/55986044_2_recent.java,method,1,107,Agress Yes,Improving Code
777,qiurunze123,https://stackoverflow.com/questions/55986044,so_55986044_block_2,ELIGIBLE,dataset/before/so_55986044_block_2.java,dataset/after/so_55986044_block_2.java,55986044/55986044_2_recent.java,method,1,107,Agress Yes,Improving Code
778,qiurunze123,https://stackoverflow.com/questions/55986044,so_55986044_block_2,ELIGIBLE,dataset/before/so_55986044_block_2.java,dataset/after/so_55986044_block_2.java,55986044/55986044_2_recent.java,method,1,107,Agress Yes,Improving Code
779,qiurunze123,https://stackoverflow.com/questions/55986044,so_55986044_block_2,ELIGIBLE,dataset/before/so_55986044_block_2.java,dataset/after/so_55986044_block_2.java,55986044/55986044_2_recent.java,method,1,107,Agress Yes,Improving Code
108,raj-m01,https://stackoverflow.com/questions/6788456,so_6788456_block_2,ELIGIBLE,dataset/before/so_6788456_block_2.java,dataset/after/so_6788456_block_2.java,6788456/6788456_2_209269621.java,method,1,15,Agree No,""
109,raj-m01,https://stackoverflow.com/questions/6788456,so_6788456_block_2,ELIGIBLE,dataset/before/so_6788456_block_2.java,dataset/after/so_6788456_block_2.java,6788456/6788456_2_209269621.java,method,1,15,Agree No,""
227,ralphite,https://stackoverflow.com/questions/64804977,so_64804977_block_4,ELIGIBLE,dataset/before/so_64804977_block_4.java,dataset/after/so_64804977_block_4.java,64804977/64804977_4_recent.java,method,1,20,Agress Yes,Bug fixing
123,ramack,https://stackoverflow.com/questions/52144662,so_52144662_block_2,ELIGIBLE,dataset/before/so_52144662_block_2.java,dataset/after/so_52144662_block_2.java,52144662/52144662_2_181397043.java,method,1,97,Agress Yes,Improving Code
532,red5,https://stackoverflow.com/questions/7901334,so_7901334_block_2,ELIGIBLE,dataset/before/so_7901334_block_2.java,dataset/after/so_7901334_block_2.java,7901334/7901334_2_recent.java,method,1,124,Agress Yes,Bug Fixing
